source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"allfordent","ТОО AllForDent","https://a4d.kz/content/konteyner-8-magnitnyy-dlya-borov-i-shtiftov","1337","Контейнер 8 магнитный для боров и штифтов","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/bulk-flo-fotopolimernyy-usile-nnyy-napolnitelem-kompozit-dlya-restavraciy","1459","Bulk-Flo фотополимерный, усиле нный наполнителем композит для реставраций","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/kasseta-dlya-sterilizacii-instrumentov-metal-6-instr","1417","Кассета для стерилизации инструментов метал-6 инстр","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/any-com-flow-kit-zhidkotekuchiy-nano-gibridnyy-usilennyy-napolnitelem-kompozit","1456","Any-Com Flow Kit жидкотекучий , нано гибридный усиленный наполнителем композит","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/matricy-konturnye-metalicheskie-poni-1343bolshie-12sht","3005","Матрицы контурные металические ПОНИ 1.343большие 12шт","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/instrument-dlya-chistki","5106","Инструмент для чистки","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/dispenser-dlya-materialov-no3","7105","Диспенсер для материалов №3","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/5113","5113","5113","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/dispenser-dlya-materialov-no1","7103","Диспенсер для материалов №1","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/lampa-nagrevatel-kompozitnyh-materialov","1591","Лампа нагреватель композитных материалов","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/nasadki-dlya-protravki-zhidkotekuchih-i-prokladochnyh","1504","Насадки для протравки жидкотекучих и прокладочных","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
"allfordent","ТОО AllForDent","https://a4d.kz/content/gel-travilnyy-37","1490","Гель травильный 37%","","Стоматологические материалы","piece","KZT","","","false","Публичная карточка каталога AllForDent; цена и наличие требуют подтверждения поставщиком."
