source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"stomir","ТОО СТОМир","https://stomir.kz/catalog/krovoostanavlivayuschie_sredstva/190626011328","CKS-4","Нить ретракционная №2 - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/krovoostanavlivayuschie_sredstva/190626012824","CKS-5","Нить ретракционная Retricks-Эпи - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/krovoostanavlivayuschie_sredstva/190626014411","CKS-6","Альванес порошок 7г - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/krovoostanavlivayuschie_sredstva/190626014811","CKS-7","Альванес паста 20 г - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/krovoostanavlivayuschie_sredstva/190626020133","CKS-8","Альванес, гемостатическая губка с хлоргексидином и метронидазолом - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/krovoostanavlivayuschie_sredstva/190626020738","CKS-9","Альванес губка с линкомицином - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/krovoostanavlivayuschie_sredstva/190626021830","CKS-10","Альванес губка с йодоформом - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/bory/170217124008","CKT","Боры NIC - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/cementy_i_vspomogatelnye_sredstva/180724041447","СКТ-131","Цемент стеклоиономерный - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
"stomir","ТОО СТОМир","https://stomir.kz/catalog/anesteziruyuschie_sredstva_i_igly/181113044626","1400090","Артикаин с адреналином - СТОМИР","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога СТОМир; цена и наличие требуют подтверждения поставщиком."
