source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/rayscan-rct-700-10x10-s-tsefalo-siger-s30-monoblok-22-i-intr-kamera-/","rayscan-rct-700-10x10-s-tsefalo-siger-s30-monoblok-22-i-intr-kamera-","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/rayscan-rct-700-16x10-bez-tsefalo-siger-s30-2-sht-monoblok-22-i-intr-kamera/","rayscan-rct-700-16x10-bez-tsefalo-siger-s30-2-sht-monoblok-22-i-intr-kamera","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/rayscan-rct-700-16x10-c-tsefalo-siger-s30-2-sht-monoblok-22-i-intr-kamera/","rayscan-rct-700-16x10-c-tsefalo-siger-s30-2-sht-monoblok-22-i-intr-kamera","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/raypremiere-800-18x16-bez-tsefalo-siger-s30-3sht-monoblok-22-i-intr-kamera-/","raypremiere-800-18x16-bez-tsefalo-siger-s30-3sht-monoblok-22-i-intr-kamera-","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/raypremiere-800-18x16-c-tsefalo-siger-s30-3-sht-monoblok-22-i-intr-kamera-/","raypremiere-800-18x16-c-tsefalo-siger-s30-3-sht-monoblok-22-i-intr-kamera-","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/raypremiere-800-20x20-bez-tsefalo-siger-s30-3-sht-monoblok-22-i-intr-kamera-/","raypremiere-800-20x20-bez-tsefalo-siger-s30-3-sht-monoblok-22-i-intr-kamera-","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/raypremiere-800-20x20-c-tsefalo-siger-s30-3-sht-monoblok-22-i-intr-kamera-/","raypremiere-800-20x20-c-tsefalo-siger-s30-3-sht-monoblok-22-i-intr-kamera-","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/50-implantov-kostnyy-material-medpark/","50-implantov-kostnyy-material-medpark","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/kostnyy-material-medpark-instrumenty-majestic-/","kostnyy-material-medpark-instrumenty-majestic-","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/50-implantov-medit-i700-provodnoy-2-goda-garantii/","50-implantov-medit-i700-provodnoy-2-goda-garantii","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/50-implantov-medit-i700-besprovodnoy-2-goda-garantii/","50-implantov-medit-i700-besprovodnoy-2-goda-garantii","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/rayscan-rct-700-16x10-c-tsefalo-200-implantov/","rayscan-rct-700-16x10-c-tsefalo-200-implantov","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
"denti-kz","Denti.kz","https://www.denti.kz/orders/blank_zakaza/aktsii/rayscan-rct-700-16x10-bez-tsefalo-300-implantov/","rayscan-rct-700-16x10-bez-tsefalo-300-implantov","Ножницы Iris Delicate","","Стоматологические товары","piece","KZT","000","","false","Публичная карточка Denti.kz; цена и наличие требуют подтверждения поставщиком."
