source,supplierName,sourceUrl,externalId,name,brand,category,unit,currency,price,quantity,isRegulated,notes
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/abatmenty_multi_unit_/abatment_multi_unit_3_5_cf_gh_3_0_np/","abatment_multi_unit_3_5_cf_gh_3_0_np","Абатмент MULTI UNIT 3,5 CF GH 3,0 NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/uglovye_izmeriteli/uglovoy_izmeritel_17d_cf_np/","ирование облегчает ориентацию в инструментальном наборе","Угловой измеритель 17D CF NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/komponenty_/otvertka_shestigrannaya_1_2_dlya_treshchetki_korotkaya/","otvertka_shestigrannaya_1_2_dlya_treshchetki_korotkaya","Отвертка шестигранная 1,2 для трещетки/короткая","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/dlya_koronki/abatment_titanovyy_vremennyy_dlya_koronki_5_5_cf_gh_1_0_sp/","abatment_titanovyy_vremennyy_dlya_koronki_5_5_cf_gh_1_0_sp","Абатмент титановый временный для коронки 5,5 CF GH 1,0 SP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/3_5/implantat_konicheskiy_cf_3_5x18_np/","implantat_konicheskiy_cf_3_5x18_np","Имплантат конический CF 3.5X18 NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/transfer_dlya_zakrytoy_lozhki/transfer_d_zakr_lozhki_dlya_koronki_cf_sp/","transfer_d_zakr_lozhki_dlya_koronki_cf_sp","Трансфер д/закр. ложки для коронки CF SP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/sverla/sverlo_konicheskoe_4_3/","sverlo_konicheskoe_4_3","Сверло коническое 4.3","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/dlya_mostov/abatment_titanovyy_vremennyy_dlya_mostov_5_5_cf_gh_3_0_sp/","abatment_titanovyy_vremennyy_dlya_mostov_5_5_cf_gh_3_0_sp","Абатмент титановый временный для мостов 5,5 CF GH 3,0 SP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/transfer_dlya_zakrytoy_lozhki/transfer_d_zakr_lozhki_dlya_koronki_cf_np/","transfer_d_zakr_lozhki_dlya_koronki_cf_np","Трансфер д/закр. ложки для коронки CF NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/transfer_dlya_otkrytoy_lozhki/vint_dlya_ottiska_implantata_s_otkrytym_lotkom_cfnp_long/","vint_dlya_ottiska_implantata_s_otkrytym_lotkom_cfnp_long","Винт для оттиска имплантата с открытым лотком CFNP LONG","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/stoppery/upor_13_0_dlya_sverla_d2_0/","upor_13_0_dlya_sverla_d2_0","Упор 13.0 для сверла D2.0","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/sverla/sverlo_cf_np_korotkiy_d_otvertki/","sverlo_cf_np_korotkiy_d_otvertki","Сверло CF NP короткий д/отвертки","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/dlya_koronki/abatment_titanovyy_vremennyy_dlya_koronki_4_5_cf_gh_3_0_sp/","abatment_titanovyy_vremennyy_dlya_koronki_4_5_cf_gh_3_0_sp","Абатмент титановый временный для коронки 4,5 CF GH 3,0 SP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/komponenty_/rentg_manipulyator_dlya_ustanovki_implantatov_s_rezboy_4_0/","rentg_manipulyator_dlya_ustanovki_implantatov_s_rezboy_4_0","Рентг.манипулятор для установки имплантатов с резьбой 4.0","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/dlya_mostov/abatment_titanovyy_vremennyy_dlya_mostov_3_5_cf_gh_3_0_np/","abatment_titanovyy_vremennyy_dlya_mostov_3_5_cf_gh_3_0_np","Абатмент титановый временный для мостов 3,5 CF GH 3,0 NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/kolpachki_/kolpachok_litoy_s_tsementnoy_fiksatsiey_4_8/","kolpachok_litoy_s_tsementnoy_fiksatsiey_4_8","Колпачок литой с цементной фиксацией 4,8","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/stoppery/upor_7_0_dlya_sverla_d4_3_5_0/","upor_7_0_dlya_sverla_d4_3_5_0","Упор 7.0 для сверла D4.3/5.0","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/komponenty_/otvyertka_hex_1_2_korotkiy_d_otvertki/","otvyertka_hex_1_2_korotkiy_d_otvertki","Отвёртка HEX 1.2 короткий д/отвертки","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/dlya_koronki_/osnova_titanovaya_dlya_koronki_4_5kh6_0kh0_5_cf_np/","osnova_titanovaya_dlya_koronki_4_5kh6_0kh0_5_cf_np","Основа титановая для коронки 4,5Х6,0Х0,5 CF NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/transfer_dlya_otkrytoy_lozhki/transfer_d_otkr_lozhki_dlya_mostov_cf_sp_dlinnyy/","transfer_d_otkr_lozhki_dlya_mostov_cf_sp_dlinnyy","Трансфер д/откр. ложки для мостов CF SP (длинный)","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/abatmenty_multi_unit_/abatment_multi_unit_3_5_cf_gh_1_0_np/","abatment_multi_unit_3_5_cf_gh_1_0_np","Абатмент MULTI UNIT 3,5 CF GH 1,0 NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/komponenty/otvertka_dlya_multi_unit_s_fiksatorom/","otvertka_dlya_multi_unit_s_fiksatorom","Отвертка для MULTI UNIT с фиксатором","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/frezeruemyy_abatment_pre_milled/abatment_11_5_cf_sp/","abatment_11_5_cf_sp","Абатмент 11.5 CF SP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/dlya_koronki_/osnova_titanovaya_dlya_koronki_5_5x6_0x0_5_cf_sp/","osnova_titanovaya_dlya_koronki_5_5x6_0x0_5_cf_sp","Основа титановая для коронки 5.5X6.0X0.5 CF SP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/abatmenty_multi_unit_/abatment_multi_unit_3_5_cf_gh_2_0_np/","abatment_multi_unit_3_5_cf_gh_2_0_np","Абатмент MULTI UNIT 3,5 CF GH 2,0 NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/formirovateli_desny/formirovatel_desny_3_5_cf_gh_3_0_np/","formirovatel_desny_3_5_cf_gh_3_0_np","Формирователь десны 3.5 CF GH 3.0 NP","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
"amdgroup","ТОО AMDgroup","https://amdgroup.kz/catalog/nabory/nabor_stopperov_drill_stop/","nabor_stopperov_drill_stop","Набор стопперов Drill Stop","","Стоматологические товары","piece","KZT","","","false","Публичная карточка каталога AMDgroup; цена и наличие требуют подтверждения поставщиком"
