supplierSource,externalId,canonicalName,sourceUrl,productVariantId,cardStatus
"denti-kz","7912","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/sistema-uv/uf-ii-nepogruzhnaya-sistema-uv/?oid=7912","f3ba7ea0-9b2e-4e8a-b58e-be22338b590e","DRAFT_REVIEW"
"denti-kz","7924","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/zaglushki-i-formirovateli_2/uplotnitelnoe-koltso/?oid=7924","c7bfd6f8-57d4-4f07-b3ba-8caaa34d835b","DRAFT_REVIEW"
"denti-kz","8106","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/nepogruzhnaya-sistema/implanty_1/uf-ii-nepogruzhnaya-sistema/?oid=8106","fb9aa76e-e4db-402d-ae3f-79eb534d180a","DRAFT_REVIEW"
"denti-kz","8134","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-ii-pogruzhnaya-sistema/?oid=8134","9bb77586-e77a-4ab7-b3d2-8b61170947cd","DRAFT_REVIEW"
"denti-kz","8147","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-pogruzhnaya-sistema/?oid=8147","adb617f2-e6f7-4d9f-b777-37f8d939be2a","DRAFT_REVIEW"
"denti-kz","8164","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-ii-pogruzhnaya-sistema/?oid=8164","cf5b6fcc-174c-4ece-abad-2767545ff6ea","DRAFT_REVIEW"
"denti-kz","8172","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-ii-pogruzhnaya-sistema/?oid=8172","746099b6-0546-4165-b6de-0879ebb60c68","DRAFT_REVIEW"
"denti-kz","8182","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/sistema-uv/uf-ii-pogruzhnaya-sistema-uv/?oid=8182","f855afe0-c57d-4394-8964-05b43868aa6c","DRAFT_REVIEW"
"denti-kz","8201","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8201","e44a8cb7-77df-41c5-9b83-25ec4dd7eb19","DRAFT_REVIEW"
"denti-kz","8194","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/nepogruzhnaya-sistema/implanty_1/uf-ii-nepogruzhnaya-sistema/?oid=8194","5ca4a6fb-c5f8-41ad-8881-1e1611be2a04","DRAFT_REVIEW"
"denti-kz","pintset-adson-anatomicheskiy","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/servisnye-tovary/mustdent/pintset-adson-anatomicheskiy/","c13cb194-dfe4-450e-84e7-99dfa57207c7","DRAFT_REVIEW"
"denti-kz","elevator-seldin","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/servisnye-tovary/mustdent/elevator-seldin/","d8757755-5661-4850-aba5-86f4c1b2876b","DRAFT_REVIEW"
"denti-kz","igloderzhatel-mayo-hegar-tc","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/servisnye-tovary/mustdent/igloderzhatel-mayo-hegar-tc/","1330879a-d508-4803-b939-8053efe77d43","DRAFT_REVIEW"
"denti-kz","shchiptsy-kusachki-ligaturnye","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/servisnye-tovary/mustdent/shchiptsy-kusachki-ligaturnye/","a932ec99-8251-46e8-b4a9-32ed10ab5402","DRAFT_REVIEW"
"denti-kz","elevator-heidebrink-ot-na","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/servisnye-tovary/mustdent/elevator-heidebrink-ot-na/","4c0cc4e3-71b6-4f32-894f-6f0da46a2eb5","DRAFT_REVIEW"
"denti-kz","igloderzhatel-tuc-mayo-hegar-16-sm-010-005","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/servisnye-tovary/mustdent/igloderzhatel-tuc-mayo-hegar-16-sm-010-005/","09d7816b-a08a-4063-906e-8296a3061e13","DRAFT_REVIEW"
"denti-kz","elevator-seldin-4-mm-13-3-000-380","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/servisnye-tovary/mustdent/elevator-seldin-4-mm-13-3-000-380/","b49d40e3-263d-443e-8c84-acfa6afb505e","DRAFT_REVIEW"
"denti-kz","7880","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-dvukhkanalnyy-tsementnyy/?oid=7880","edf28551-9e17-4b36-8712-f9a35424a11b","DRAFT_REVIEW"
"denti-kz","7901","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-ii-pogruzhnaya-sistema/?oid=7901","006c4763-fea4-4868-9fb4-3b9a3868b8cb","DRAFT_REVIEW"
"denti-kz","7917","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/sistema-uv/uf-ii-nepogruzhnaya-sistema-uv/?oid=7917","831f605e-0985-466e-ae79-1d580e8afc17","DRAFT_REVIEW"
"denti-kz","8132","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/sistema-uv/uf-ii-pogruzhnaya-sistema-uv/?oid=8132","e2b02848-d4e5-42ef-b8e0-6f5f3b06c3e5","DRAFT_REVIEW"
"denti-kz","8151","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/nepogruzhnaya-sistema/abatmenty_2/abatment-uglovoy-dlya-nepogruzhnykh/?oid=8151","f2bd9dc7-df56-46e0-bd16-4d2596683ec0","DRAFT_REVIEW"
"denti-kz","8167","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8167","d44732eb-0244-4fe3-8128-acba8a07d6ff","DRAFT_REVIEW"
"denti-kz","8184","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-ii-pogruzhnaya-sistema/?oid=8184","40ce11a5-4684-4651-90c1-aaf010d66b22","DRAFT_REVIEW"
"denti-kz","8175","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-vremennyy-/?oid=8175","ce13a856-a066-4e71-a675-dfabc02cfad3","DRAFT_REVIEW"
"denti-kz","8202","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-pogruzhnaya-sistema/?oid=8202","db672143-003f-4de7-9585-12406d1a503b","DRAFT_REVIEW"
"denti-kz","8193","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/nepogruzhnaya-sistema/implanty_1/uf-ii-nepogruzhnaya-sistema/?oid=8193","719158a1-49e5-4fe6-95e4-7fdb5a901281","DRAFT_REVIEW"
"denti-kz","8199","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/mini-sistema/implanty/protem-sistema/?oid=8199","9e035892-749a-470a-beba-3d1ccecf453c","DRAFT_REVIEW"
"denti-kz","8198","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-pogruzhnaya-sistema/?oid=8198","896b398f-1c01-4f4a-a97a-c08b215e932a","DRAFT_REVIEW"
"denti-kz","8213","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/zaglushki-i-formirovateli_2/formirovatel-desny/?oid=8213","a41eb613-64e5-4c3f-b008-f2729e3dae73","DRAFT_REVIEW"
"denti-kz","8212","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/zaglushki-i-formirovateli_2/formirovatel-desny/?oid=8212","d064558e-f4f2-4804-93fc-21afd970be54","DRAFT_REVIEW"
"denti-kz","8217","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/sistema-uv/uf-ii-pogruzhnaya-sistema-uv/?oid=8217","db47e20c-a911-47e0-874c-d175fec2bdd4","DRAFT_REVIEW"
"denti-kz","7931","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=7931","8657e929-dea6-4ff0-a63c-e731bc6c261f","DRAFT_REVIEW"
"denti-kz","8124","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/zaglushki-i-formirovateli_2/vint-zaglushka-dlya-pogruzhnykh/?oid=8124","d8a5a78c-efde-47a9-808d-ae847f95ec97","DRAFT_REVIEW"
"denti-kz","8150","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-uglovoy/?oid=8150","1190d0dc-d168-43ee-a68d-b60e5f5b959c","DRAFT_REVIEW"
"denti-kz","8159","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8159","77bdb856-4f8b-4d7b-be54-09be2e9e55d6","DRAFT_REVIEW"
"denti-kz","8176","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/sistema-uv/uf-ii-pogruzhnaya-sistema-uv/?oid=8176","663df204-33b1-4e1f-aa87-4fe33fb2a161","DRAFT_REVIEW"
"denti-kz","8185","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-uglovoy/?oid=8185","a8f1e596-16a2-4ccd-8bc9-89664d15f0ee","DRAFT_REVIEW"
"denti-kz","8204","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-ii-pogruzhnaya-sistema/?oid=8204","fa9daaaa-d835-4231-9e67-7cc2f2ba826e","DRAFT_REVIEW"
"denti-kz","8192","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/sistema-uv/uf-ii-nepogruzhnaya-sistema-uv/?oid=8192","b8953d07-6234-4986-a90f-c0d6aabd6d6c","DRAFT_REVIEW"
"denti-kz","8190","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8190","f74e07e6-07f5-479f-b966-6ef02b360e31","DRAFT_REVIEW"
"denti-kz","8214","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-ii-pogruzhnaya-sistema/?oid=8214","d4f5f410-e687-446c-9473-71461b4321be","DRAFT_REVIEW"
"denti-kz","8206","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/zaglushki-i-formirovateli_2/vint-zaglushka-dlya-pogruzhnykh/?oid=8206","5d610910-18d0-4ec6-b4c7-a82778a14026","DRAFT_REVIEW"
"denti-kz","8221","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/reversnoe-sverlo/?oid=8221","1f92a6e1-ed1b-465f-9a83-f3ee91f8c3a3","DRAFT_REVIEW"
"denti-kz","8209","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/nepogruzhnaya-sistema/implanty_1/uf-ii-nepogruzhnaya-sistema/?oid=8209","86d53b45-4dc2-42f9-a723-8db0f55e5946","DRAFT_REVIEW"
"denti-kz","8216","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-ii-pogruzhnaya-sistema/?oid=8216","16b7003b-8445-45c4-b855-804d7b21fe50","DRAFT_REVIEW"
"denti-kz","8208","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/zaglushki-i-formirovateli_2/uplotnitelnoe-koltso/?oid=8208","c9bb4bf7-508b-4ec2-8281-b69f70c515b2","DRAFT_REVIEW"
"denti-kz","8218","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-ball-dlya-pogruzhnykh/?oid=8218","d9edc4ab-e80c-4421-9919-4b1c6bf84f26","DRAFT_REVIEW"
"denti-kz","8233","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-pogruzhnaya-sistema/?oid=8233","be06ac12-a7e3-47d0-861d-a6c1b3c97dd4","DRAFT_REVIEW"
"denti-kz","8231","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-pogruzhnaya-sistema/?oid=8231","f2cae545-b54d-4ab0-9262-4843a86e2a84","DRAFT_REVIEW"
"denti-kz","8234","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/nepogruzhnaya-sistema/abatmenty_2/abatment-tsementnyy-rasshirennyy-dlya-nepogruzhnykh/?oid=8234","490f9b1d-015f-40ac-9edd-f85d3934463e","DRAFT_REVIEW"
"denti-kz","8239","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-dvukhkanalnyy-tsementnyy/?oid=8239","5b23a380-34cd-486d-9860-d780191769b7","DRAFT_REVIEW"
"denti-kz","8225","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8225","2ebd82ae-03b5-46c4-aac7-239903c1674a","DRAFT_REVIEW"
"denti-kz","8229","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/sistema-uv/uf-ii-pogruzhnaya-sistema-uv/?oid=8229","408b94b3-e8d6-4490-a166-c3e9b69c7fdb","DRAFT_REVIEW"
"denti-kz","7921","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/nepogruzhnaya-sistema/implanty_1/uf-ii-nepogruzhnaya-sistema/?oid=7921","9ad7ec36-2bbc-4c04-9291-db8b807899d0","DRAFT_REVIEW"
"denti-kz","8123","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-uglovoy/?oid=8123","f5f615d5-2821-45f3-b268-b54e549f0b49","DRAFT_REVIEW"
"denti-kz","8144","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/sistema-uv/uf-ii-pogruzhnaya-sistema-uv/?oid=8144","1a441039-195e-4daa-917f-05cad12f1dd5","DRAFT_REVIEW"
"denti-kz","8155","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-dvukhkanalnyy-tsementnyy/?oid=8155","ede538bb-8852-46f2-bcf4-58aa121fab94","DRAFT_REVIEW"
"denti-kz","8187","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8187","82fa2442-fa03-4221-927d-d185687d8866","DRAFT_REVIEW"
"denti-kz","8173","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/dio-instrumenty/voskovoy-prikusnoy-shablon/?oid=8173","d80dc6de-8370-46b2-8d69-f54fc6fb4369","DRAFT_REVIEW"
"denti-kz","8195","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-multiunit-uglovoy/?oid=8195","3b5cf155-2519-48f0-9eb1-9629980a8d9e","DRAFT_REVIEW"
"denti-kz","8188","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-ii-pogruzhnaya-sistema/?oid=8188","52787e2b-2fdb-4409-bcf4-44ff8b031754","DRAFT_REVIEW"
"denti-kz","8196","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-ii-pogruzhnaya-sistema/?oid=8196","f58311d3-fd9e-4cfb-b171-decb2f0ceffe","DRAFT_REVIEW"
"denti-kz","8207","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-dvukhkanalnyy-tsementnyy/?oid=8207","238ce898-f024-48a0-bab9-b8daa5fd8225","DRAFT_REVIEW"
"denti-kz","8219","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/mini-sistema/implanty/protem-sistema/?oid=8219","74f7cab3-a39a-4df0-b133-ee5714d7068a","DRAFT_REVIEW"
"denti-kz","8220","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/nepogruzhnaya-sistema/zaglushki-i-formirovateli_3/formirovatel-desny-dlya-nepogruzhnykh/?oid=8220","2da16f16-8f40-4739-9461-d45201212182","DRAFT_REVIEW"
"denti-kz","8210","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-ii-pogruzhnaya-sistema/?oid=8210","04e01db0-60d8-4838-9589-aaeee001b924","DRAFT_REVIEW"
"denti-kz","8222","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8222","d709e79a-c550-4ccd-9ef6-a52e307d9e63","DRAFT_REVIEW"
"denti-kz","8232","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/analogi/analog-implantata-pogruzhnogo/?oid=8232","53b132b4-f75b-40c3-9ef0-ca29e66a262b","DRAFT_REVIEW"
"denti-kz","8237","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-dvukhkanalnyy-tsementnyy/?oid=8237","9e1a05c6-219f-4ffb-acc7-f933ea64603d","DRAFT_REVIEW"
"denti-kz","8230","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/nepogruzhnaya-sistema/implanty_1/uf-ii-nepogruzhnaya-sistema/?oid=8230","6bff0972-c10b-4cad-a90b-edead987cb6e","DRAFT_REVIEW"
"denti-kz","8238","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-pogruzhnaya-sistema/?oid=8238","541f67d6-bf44-491c-866a-3282b4daf5f6","DRAFT_REVIEW"
"denti-kz","8228","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8228","76332a2f-7a8b-4685-9c03-1356431f013c","DRAFT_REVIEW"
"denti-kz","8224","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-dvukhkanalnyy-tsementnyy/?oid=8224","bd608c5a-a985-4635-8bcb-daeefab3118e","DRAFT_REVIEW"
"denti-kz","8226","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-uglovoy/?oid=8226","8ab63683-e9d0-4372-ae60-33f9271efff8","DRAFT_REVIEW"
"denti-kz","8227","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-uglovoy/?oid=8227","678e1ac6-e17a-41c2-8a63-4da837bab530","DRAFT_REVIEW"
"denti-kz","8223","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8223","4c43b794-faaf-46aa-80f4-d5fe9b7b7154","DRAFT_REVIEW"
"denti-kz","8249","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-ii-pogruzhnaya-sistema/?oid=8249","bc618404-6574-4b43-846e-8db93ca4a9b1","DRAFT_REVIEW"
"denti-kz","8269","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/nepogruzhnaya-sistema/implanty_1/uf-ii-nepogruzhnaya-sistema/?oid=8269","23d9eb24-6022-431d-9f10-85f9562367ee","DRAFT_REVIEW"
"denti-kz","8290","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8290","43c82769-ae49-42b1-9c0f-3ed18e685eef","DRAFT_REVIEW"
"denti-kz","8277","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8277","24b4862f-a138-4f18-bc8b-147dabbcd48c","DRAFT_REVIEW"
"denti-kz","8298","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-ii-pogruzhnaya-sistema/?oid=8298","d284a6fc-432c-4c66-8071-0f22e8e17329","DRAFT_REVIEW"
"denti-kz","8322","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-multiunit-uglovoy/?oid=8322","ae1d53ec-c875-495f-af3d-9588f0163966","DRAFT_REVIEW"
"denti-kz","8327","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8327","08cf4270-f150-457b-85aa-eb5321623e81","DRAFT_REVIEW"
"denti-kz","8353","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/nepogruzhnaya-sistema/abatmenty_2/abatment-uglovoy-dlya-nepogruzhnykh/?oid=8353","5d590cf9-b926-49b0-9856-09408668c6e7","DRAFT_REVIEW"
"denti-kz","8366","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/sistema-uv/uf-ii-pogruzhnaya-sistema-uv/?oid=8366","2b612688-fa6c-417d-aa40-b014220ba342","DRAFT_REVIEW"
"denti-kz","8384","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/sistema-uv/uf-ii-nepogruzhnaya-sistema-uv/?oid=8384","ff2f57e7-2576-4e45-8234-4b7fd491eef2","DRAFT_REVIEW"
"denti-kz","8398","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-ii-pogruzhnaya-sistema/?oid=8398","d5ff7a8e-a983-44d2-987d-4e992c653a6c","DRAFT_REVIEW"
"denti-kz","8421","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/khirurgiya/kostnyy-material/kollagenovaya-membrana-colla/?oid=8421","6d1c8c91-b4aa-4dd8-bf59-58f9276e8935","DRAFT_REVIEW"
"denti-kz","8440","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-uglovoy/?oid=8440","ef33b984-9a2e-4d0e-9d16-ed0d44f044c0","DRAFT_REVIEW"
"denti-kz","8452","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8452","f77ab609-b347-4c2c-b0f0-3109ad31b6b9","DRAFT_REVIEW"
"denti-kz","8478","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8478","d8b94843-cbf3-43c2-9358-8f41f2551055","DRAFT_REVIEW"
"denti-kz","8489","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/implanty_2/uf-pogruzhnaya-sistema/?oid=8489","d19e47be-655b-4e94-adc8-c4bce2faccea","DRAFT_REVIEW"
"denti-kz","8508","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8508","e7760865-04cf-4b19-92b3-287e47b9f8f9","DRAFT_REVIEW"
"denti-kz","8505","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-multiunit-uglovoy/?oid=8505","f59683a3-ac6a-4cab-abc3-7ad0fba3a3dc","DRAFT_REVIEW"
"denti-kz","8526","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-dvukhkanalnyy-tsementnyy/?oid=8526","a0e26892-e9a9-42c8-ad72-a30d2693db04","DRAFT_REVIEW"
"denti-kz","8534","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8534","940791b3-acd2-4950-bab5-166ad348b0b4","DRAFT_REVIEW"
"denti-kz","8551","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-tsementnyy/?oid=8551","068d99d8-3ddf-4d29-abcd-e06b399af9ec","DRAFT_REVIEW"
"denti-kz","8235","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/nepogruzhnaya-sistema/abatmenty_2/abatment-tsementnyy-rasshirennyy-dlya-nepogruzhnykh/?oid=8235","532d0ea6-ba2f-4184-9dca-ed2352029b46","DRAFT_REVIEW"
"denti-kz","8270","Ножницы Iris Delicate","https://www.denti.kz/orders/blank_zakaza/implantatsionnye-sistemy/pogruzhnaya-sistema/abatmenty_3/abatment-dvukhkanalnyy-tsementnyy/?oid=8270","9e17f3ed-5d83-44ba-a0f9-00c4a57b2bb7","DRAFT_REVIEW"
